OBJECTID,GID,CITY_NM,CITY_NBR,CITY_FIPS,INC_FLAG,CNTY_SEAT,POP1990,POP2000,POP2010,POP2020,CNTY_NBR,DIST_NBR
1809,2593,Lipan,24800,4842940,Y,N,354,425,430,501,112,2
1810,2594,Rhome,35100,4861700,Y,N,605,551,1522,1872,249,2
1811,2595,Newark,29800,4850772,Y,N,651,887,1005,1251,249,2
1812,2596,Dalworthington Gardens,10900,4819084,Y,N,,2186,2259,2358,220,2
1813,2597,Luling,25800,4845096,Y,N,4661,5080,5411,5829,28,14
1814,2598,Horizon City,19730,4834832,Y,N,2308,5233,16735,20257,72,24
1815,2599,Anthony,1450,4803432,Y,N,3328,3850,5011,5257,72,24
1816,2600,Menard,27600,4847628,Y,Y,1606,1653,1471,1397,164,7
1817,27,Larissa,,0,N,N,,,,,37,10
1818,261,Lydia,,4845216,N,N,,,,,194,1
1819,2602,Industry,20350,4835984,Y,N,,304,304,326,8,13
1820,2603,Yorktown,47150,4880584,Y,N,2207,2271,2092,2069,62,13
1821,2604,Moulton,28950,4849560,Y,N,923,944,886,903,143,13
1822,2605,Smiley,39600,4868300,Y,N,463,453,549,576,90,13
1823,2719,Hillsboro,19250,4834088,Y,Y,7072,8232,8456,8516,110,9
1824,2720,Hale Center,17850,4831820,Y,N,2067,2263,2252,2006,96,5
1825,2721,Joaquin,21150,4837684,Y,N,805,925,824,793,210,11
1826,273,Faught,,4825584,N,N,,,,,139,1
1827,2722,Wortham,47000,4880296,Y,N,1020,1082,1073,1007,82,17
1828,2723,Teague,41950,4872020,Y,N,3268,4557,3560,3526,82,17
1829,2724,Kirvin,22500,4839520,Y,N,107,122,129,132,82,17
1830,2725,Decatur,11100,4819528,Y,Y,4252,5201,6042,7572,249,2
1831,2726,Huntsville,20100,4835528,Y,Y,27925,35078,38548,41392,236,17
1832,2727,Arlington,1750,4804000,Y,N,261721,332969,365438,398864,220,2
1833,2728,Webster,44650,4876948,Y,N,4678,9083,10400,11291,102,12
1834,2729,Venus,43950,4875236,Y,N,977,910,2960,4588,127,2
1835,2730,Escobares,,4824552,Y,N,,,1188,2650,214,21
1836,2731,Somerville,39800,4868720,Y,N,1542,1704,1376,1443,26,17
1837,274,Globe,,4829924,N,N,,,,,139,1
1838,2732,Union Valley,43550,4874372,Y,N,,,307,461,117,1
1839,2733,Richwood,35450,4861904,Y,N,2732,3012,3510,4015,20,12
1840,2734,Buffalo Springs,,4811152,N,N,,,453,441,39,3
1841,2735,Bartlett,3000,4805732,Y,N,1439,1675,1623,1766,14,9
1842,2736,Goliad,16500,4830080,Y,Y,1946,1975,1908,1985,89,16
1843,2737,Boerne,4850,4809160,Y,Y,4274,6178,10471,19066,131,15
1844,2738,Rio Bravo,35530,4862138,Y,N,,5553,4794,4608,240,22
1845,2739,Cibolo,8270,4814920,Y,N,1757,3035,15349,33465,95,15
1846,2740,Little Elm,24830,4843012,Y,N,1255,3646,25898,56625,61,18
1847,2741,Corpus Christi,9800,4817000,Y,Y,257453,277454,305215,327248,178,16
1848,275,Peaster,47750,4856432,Y,N,,,,100,184,2
1849,2742,Katy,21600,4838476,Y,N,8005,11775,14102,23889,80,12
1850,2743,Quintana,34470,4860164,Y,N,51,38,56,97,20,12
1851,2744,Hereford,18850,4833320,Y,Y,14745,14597,15370,14389,59,4
1852,2745,Fort Stockton,14950,4826808,Y,Y,8524,7846,8283,8373,186,6
1853,2746,South Mountain,40100,4869120,Y,N,301,412,384,367,50,9
1854,2747,Mineral Wells,28350,4848684,Y,N,14870,16946,16788,15219,182,2
1855,2748,El Paso,13400,4824000,Y,Y,515342,563662,649121,681534,72,24
1856,2749,Round Rock,36750,4863500,Y,N,30923,61136,99887,137575,246,14
1857,2750,Cedar Park,7670,4813552,Y,N,5161,26049,48937,81040,246,14
1858,2751,Hutto,20250,4835624,Y,N,630,1250,14698,29987,246,14
1859,276,Authon,,4805048,N,N,,,,,184,2
1860,2752,Pflugerville,32580,4857176,Y,N,,16335,46936,66826,227,14
1861,2753,Austin,2100,4805000,Y,Y,465622,656562,790390,995484,227,14
1862,2754,San Angelo,37400,4864472,Y,Y,84474,88439,93200,101612,226,7
1863,2755,Donna,12050,4820884,Y,N,12652,14768,15798,16316,109,21
1864,2756,Kyle,22850,4839952,Y,N,2225,5314,28016,51558,106,14
1865,2757,Athens,1950,4804504,Y,Y,10967,11297,12710,12770,108,10
1866,2796,Belton,3700,4807492,Y,Y,12476,14623,18216,23196,14,9
1867,2797,Crandall,10050,4817504,Y,N,1652,2774,2858,4268,130,18
1868,2798,Big Lake,4050,4808212,Y,Y,3672,2885,2936,3348,192,7
1869,2799,Wylie,47050,4880356,Y,N,8716,15132,41427,54467,43,18
1870,2800,Murphy,29400,4850100,Y,N,1547,3099,17708,20844,43,18
1871,2801,Bastrop,3050,4805864,Y,Y,4044,5340,7218,9743,11,14
1872,29,Tecula,,4872068,N,N,,,,,37,10
1873,281,Dennis,47800,4819924,Y,N,,,,498,184,2
1874,2802,Socorro,39710,4868636,Y,N,22995,27152,32013,35883,72,24
1875,2803,Rockdale,36150,4862672,Y,N,5235,5439,5595,5448,166,17
1876,2804,Red Oak,34900,4861196,Y,N,3124,4301,10769,14098,71,18
1877,2805,Northlake,30430,4852212,Y,N,250,921,1724,4354,61,18
1878,2806,Rogers,36350,4862924,Y,N,1131,1117,1218,1253,14,9
1879,2807,Frisco,15400,4827684,Y,N,6141,33714,116989,209980,43,18
1880,2808,Odessa,30800,4853388,Y,Y,89699,90943,99940,125413,69,6
1881,2809,Celina,7750,4813684,Y,N,1737,1861,6028,20114,43,18
1882,2810,Abernathy,100,4800160,Y,N,2720,2839,2805,2691,96,5
1883,2811,Wolfforth,46700,4879972,Y,N,1941,2554,3670,5716,152,5
1884,282,Tin Top,,4873100,N,N,,,,,184,2
1885,2812,Mexia,28000,4847916,Y,N,6933,6563,7459,7287,147,9
1886,2813,Canton,7150,4812496,Y,Y,2949,3292,3581,3941,234,10
1887,2814,Sachse,37200,4864064,Y,N,5346,9751,20329,25964,57,18
1888,2815,Mansfield,26500,4846452,Y,N,15607,28031,56368,73094,220,2
1889,2816,Lago Vista,23030,4840264,Y,N,2199,4507,6041,7943,227,14
1890,2817,Santa Rosa,38300,4865768,Y,N,2223,2833,2873,2684,31,21
1891,2818,Laredo,24000,4841464,Y,Y,122899,176576,236091,263640,240,22
1892,2819,Vinton,44090,4875668,Y,N,605,1892,1971,2168,72,24
1893,2820,Palacios,31600,4854684,Y,N,4418,5153,4718,4545,158,13
1894,2821,Weslaco,44900,4877272,Y,N,21877,26935,35670,43273,109,21
1895,283,Lodi,,4843288,N,N,,,,,155,19
1896,2822,Dimmitt,11900,4820464,Y,Y,4408,4375,4393,4005,35,5
1897,2823,Hart,18250,4832576,Y,N,1221,1198,1114,1016,35,5
1898,2824,Kress,22750,4839904,Y,N,739,826,715,678,219,5
1899,2825,Lamesa,23750,4841164,Y,Y,10809,9952,9422,9131,58,5
1900,2826,Lockney,25050,4843252,Y,N,2207,2056,1842,1619,78,5
1901,2827,Meadow,27350,4847316,Y,N,547,658,593,577,223,5
1902,2828,Blanket,4450,4808596,Y,N,381,402,390,368,25,23
1903,2829,Edcouch,12750,4822528,Y,N,2878,3342,3161,3277,109,21
1904,2830,Lubbock,25650,4845000,Y,Y,186206,199564,229573,262611,152,5
1905,2831,Sanger,37800,4865408,Y,N,3508,4534,6916,9133,61,18
1906,284,Rock Island,,0,N,N,,,,,155,19
1907,2832,Mercedes,27650,4847700,Y,N,12694,13649,15570,16598,109,21
1908,2833,Shallowater,39000,4867136,Y,N,1708,2086,2484,2613,152,5
1909,2834,Smyer,39670,4868504,Y,N,442,480,474,480,111,5
1910,2835,Bovina,5150,4809628,Y,N,1549,1874,1868,1755,185,5
1911,2836,Sundown,41250,4871060,Y,N,1759,1505,1397,1414,111,5
1912,2837,Tahoka,41700,4871708,Y,Y,2868,2910,2673,2665,153,5
1913,2838,Knox City,22600,4839700,Y,N,1440,1219,1130,1120,138,25
1914,2839,Springtown,40450,4869800,Y,N,1740,2062,2658,3304,184,2
1915,2840,Alvarado,850,4802260,Y,N,2918,3288,3785,4624,127,2
1916,2841,Hurst,20150,4835576,Y,N,33574,36273,37337,38172,220,2
1917,285,Lassater,,4841596,N,N,,,,,155,19
1918,2842,North Richland Hills,30500,4852356,Y,N,45895,55635,63343,71949,220,2
1919,2843,Ballinger,2600,4805456,Y,Y,3975,4243,3767,3689,200,7
1920,2844,Keene,21700,4838548,Y,N,3944,5003,6106,6588,127,2
1921,2845,Three Rivers,42600,4872872,Y,N,1889,1878,1848,1938,149,16
1922,2846,Rockport,36200,4862804,Y,Y,4753,7385,8766,10847,4,16
1923,2847,Seagoville,38650,4866428,Y,N,8969,10823,14835,17178,57,18
1924,2848,Mesquite,27950,4847892,Y,N,101484,124523,139824,138916,57,18
1925,2849,Cleburne,8600,4815364,Y,Y,22205,26005,29337,31999,127,2
1926,2850,Nolanville,30280,4851708,Y,N,1834,2150,4259,6150,14,9
1927,2851,Prosper,34150,4859696,Y,N,1018,2097,9423,26957,43,18
1928,286,Smithland,,4868372,N,N,,,,,155,19
1929,2852,Munday,29350,4850040,Y,N,1600,1527,1300,1284,138,25
1930,2853,Roaring Springs,35850,4862528,Y,N,264,265,234,228,173,25
1931,2854,Chillicothe,8150,4814680,Y,N,816,798,707,686,100,25
1932,2855,Quanah,34350,4860044,Y,Y,3413,3022,2641,2533,100,25
1933,2856,San Juan,37850,4865516,Y,N,10815,26229,33856,37034,109,21
1934,2857,Denton,11400,4819972,Y,Y,66270,80537,113383,147515,61,18
1935,2858,Grand Prairie,16950,4830464,Y,N,99616,127427,175396,195272,57,18
1936,2859,Irving,20600,4837000,Y,N,155037,191615,216290,240916,57,18
1937,2860,Jonestown,21270,4838020,Y,N,1250,1681,1834,2169,227,14
1938,2861,Temple,42050,4872176,Y,N,46109,54514,66102,80761,14,9
1939,287,Camp Dale Robertson,,0,N,N,,,,,155,19
1940,2862,McAllen,25950,4845384,Y,N,84021,106414,129877,143751,109,21
1941,2863,Rockwall,36300,4862828,Y,Y,10486,17976,37490,47415,199,18
1942,2864,Fate,14400,4825572,Y,N,475,497,6357,17434,199,18
1943,2865,Anna,1300,4803300,Y,N,904,1225,8249,16945,43,18
1944,2866,Fort Worth,15000,4827000,Y,Y,447619,534694,741206,927720,220,2
1945,2867,Atlanta,2000,4804516,Y,N,6118,5745,5675,5424,34,19
1946,2868,Hallsville,17950,4831904,Y,N,2288,2772,3577,4406,103,19
1947,2869,Elsa,13450,4824036,Y,N,5242,5549,5660,7120,109,21
1948,2870,Whitney,46000,4878664,Y,N,1626,1833,2087,2145,110,9
1949,2871,Eastland,12600,4822132,Y,Y,3690,3769,3960,3864,68,23
1950,288,Berea,,4807732,N,N,,,,,155,19
1951,2872,New Boston,29850,4850808,Y,Y,5057,4808,4550,4568,19,19
1952,2873,Texarkana,42250,4872368,Y,N,31656,34782,36411,36221,19,19
1953,2874,East Mountain,12620,4822168,Y,N,762,580,797,878,230,19
1954,2875,Santa Clara,38210,4865690,Y,N,,889,725,745,95,15
1955,2876,Bryan,6100,4810912,Y,Y,55002,65660,76201,88165,21,17
1956,2877,Cameron,6950,4812040,Y,Y,5580,5634,5552,5410,166,17
1957,2878,San Benito,37550,4865036,Y,N,20125,23444,24250,24085,31,21
1958,2879,Bangs,2750,4805552,Y,N,1555,1620,1603,1504,25,23
1959,2880,Bay City,3100,4805984,Y,Y,18170,18667,17614,17474,158,13
1960,2881,Lakeway,23580,4840984,Y,N,4044,8002,11391,16216,227,14
1961,289,Gray,,4830692,N,N,,,,,155,19
1962,2882,Nederland,29700,4850580,Y,N,16192,17422,17547,17184,124,20
1963,2883,Victoria,44050,4875428,Y,Y,55076,60603,62592,66838,235,13
1964,2884,Princeton,34100,4859576,Y,N,2321,3477,6807,15699,43,18
1965,2885,Asherton,1850,4804300,Y,N,1608,1342,1084,1011,64,22
1966,2886,Center,7800,4813732,Y,Y,4950,5678,5193,5043,210,11
1967,2887,Sabinal,37150,4864004,Y,N,1584,1586,1695,1676,232,15
1968,2888,Early,12450,4821904,Y,N,2380,2588,2762,3296,25,23
1969,2889,San Antonio,37450,4865000,Y,Y,935933,1144646,1327407,1567118,15,15
1970,2890,Houston,19750,4835000,Y,Y,1630553,1953631,2099451,2316120,102,12
1971,2891,College Station,9050,4815976,Y,N,52456,67890,93857,119260,21,17
1972,290,Whatley,,0,N,N,,,,,155,19
1973,2892,Alvin,900,4802272,Y,N,19220,21413,24236,27140,20,12
1974,2893,Wake Village,44250,4876096,Y,N,4757,5129,5492,5555,19,19
1975,2894,Stafford,40600,4869908,Y,N,8397,15681,17693,17052,80,12
1976,2895,La Grulla,23070,4840288,Y,N,1335,1211,1622,1682,214,21
1977,2896,Plainview,33050,4857980,Y,Y,21700,22336,22194,19670,96,5
1978,2897,Webberville,44610,4876924,Y,N,,,392,504,227,14
1979,2898,Petersburg,32500,4856996,Y,N,1292,1262,1202,1111,96,5
1980,2899,Seguin,38800,4866644,Y,Y,18853,22011,25175,30165,95,15
1981,2900,Roby,36050,4862612,Y,Y,616,673,643,613,77,8
1982,2901,Rochester,36100,4862636,Y,N,458,378,324,311,105,8
1983,30,Reese,,4861388,N,N,,,,,37,10
1984,291,Kellyville,,4838704,N,N,,,,,155,19
1985,2902,Weinert,44750,4877044,Y,N,235,177,172,165,105,8
1986,2903,Alba,450,4801636,Y,N,489,430,504,550,250,10
1987,2904,Grand Saline,17000,4830476,Y,N,2630,3028,3136,3214,234,10
1988,2905,Winnsboro,46550,4879816,Y,N,2904,3584,3434,3330,250,10
1989,2906,Burleson,6600,4811428,Y,N,16113,20976,36690,49686,127,2
1990,2907,Uvalde,43600,4874588,Y,Y,14729,14929,15751,15977,232,15
1991,2758,Valley View,,4874840,N,N,,,757,865,230,19
1992,2759,Euless,13800,4824768,Y,N,38149,46005,51277,57332,220,2
1993,2760,Celeste,7700,4813672,Y,N,733,817,814,931,117,1
1994,2761,Bedford,3300,4807132,Y,N,43762,47152,46979,48352,220,2
1995,277,Garner,,4829012,N,N,,,,,184,2
1996,2762,Lumberton,25820,4845120,Y,N,6640,8731,11943,13383,101,20
1997,2763,Leander,24210,4842016,Y,N,3398,7596,26521,70519,246,14
1998,2764,Edgecliff,12850,4822588,Y,N,2715,2550,2776,3012,220,2
1999,2765,Hamlin,18100,4831964,Y,N,2791,2248,2124,1997,128,8
2000,2766,Snyder,39700,4868624,Y,Y,12195,10783,11202,11005,208,8
2001,2767,Bedias,,4807144,Y,N,,,443,490,94,17
2002,2768,Carmine,7320,4812916,Y,N,192,228,250,254,76,13
2003,2769,Jewett,21100,4837648,Y,N,668,861,1167,1224,145,17
2004,2770,Kilgore,22200,4839124,Y,N,11066,11301,12975,14857,93,10
2005,2771,Brady,5350,4809916,Y,Y,5946,5523,5528,5178,160,23
2006,278,Bennett,,4807648,N,N,,,,,184,2
2007,2772,Payne Springs,32060,4856276,Y,N,606,683,767,756,108,10
2008,2773,Brownwood,6050,4810780,Y,Y,18387,18813,19288,18208,25,23
2009,2774,Weatherford,44600,4876864,Y,Y,14804,19000,25250,34698,184,2
2010,2775,Brownfield,5850,4810720,Y,Y,9560,9488,9657,9236,223,5
2011,2776,Hewitt,18880,4833428,Y,N,8983,11085,13549,15113,161,9
2012,2777,Moore Station,28720,4849272,Y,N,256,184,201,223,108,10
2013,2778,Berryville,3890,4807852,Y,N,749,891,975,1066,108,10
2014,2779,Edna,13000,4822720,Y,Y,5343,5899,5499,5755,121,13
2015,2780,Georgetown,16000,4829336,Y,Y,14842,28339,47400,85538,246,14
2016,2781,Sweetwater,41550,4871540,Y,Y,11967,11415,10906,10535,177,8
2017,279,Brock Junction,,4810480,N,N,,,,,184,2
2018,2782,Crockett,10200,4817744,Y,Y,7024,7141,6950,6350,114,11
2019,2783,Huxley,20280,4835636,Y,N,335,298,385,376,210,11
2020,2784,Brackettville,5300,4809868,Y,Y,1740,1876,1688,1679,136,22
2021,2785,Eagle Pass,12400,4821892,Y,Y,20651,22413,26248,29515,159,22
2022,2786,San Diego,37650,4865180,Y,Y,4983,4753,4488,4188,67,22
2023,2787,Cushing,10650,4818224,Y,N,587,637,612,614,174,11
2024,2788,Olney,31150,4854000,Y,N,3519,3396,3285,3074,252,3
2025,2789,McKinney,26100,4845744,Y,Y,21283,54369,131117,208272,43,18
2026,2790,San Marcos,37950,4865600,Y,Y,28743,34733,44894,66350,106,14
2027,2791,Taylor,41900,4871948,Y,N,11472,13575,15191,17921,246,14
2028,280,Brock,47800,4810468,Y,N,,,,4400,184,2
2029,2792,Killeen,22300,4839148,Y,N,63535,86911,127921,153991,14,9
2030,2793,Dallas,10850,4819000,Y,Y,1006877,1188580,1197816,1343266,57,18
2031,2794,Mission,28500,4848768,Y,N,28653,45408,77058,84496,109,21
2032,2795,Hallsburg,17930,4831880,Y,N,450,518,507,454,161,9
2033,2643,China Grove,,4814728,N,N,,,1179,1314,208,8
2034,2644,Selma,38830,4866704,Y,N,520,788,5540,13130,15,15
2035,2645,Hill Country Village,19200,4833968,Y,N,1038,1028,985,1110,15,15
2036,2646,Hollywood Park,19500,4834628,Y,N,2841,2983,3062,3328,15,15
2037,2647,Converse,9570,4816468,Y,N,8887,11508,18198,28814,15,15
2038,2648,Marion,26700,4846692,Y,N,984,1099,1066,1281,95,15
2039,2649,New Berlin,29830,4850796,Y,N,188,467,511,626,95,15
2040,2650,Clifton,8700,4815472,Y,N,3195,3542,3442,3410,18,9
2041,2651,Mont Belvieu,28640,4849068,Y,N,1323,2324,3835,7137,36,20
2042,266,Forest Chapel,,4826460,N,N,,,,,139,1
2043,2652,Cleveland,8650,4815436,Y,N,7124,7605,7675,8458,146,20
2044,2653,Argyle,1700,4803768,Y,N,1575,2365,3282,4619,61,18
2045,2654,Double Oak,12090,4821028,Y,N,1664,2179,2867,3101,61,18
2046,2655,Howe,19800,4835084,Y,N,2173,2478,2600,3390,92,1
2047,2656,Aubrey,2050,4804600,Y,N,1138,1500,2595,6433,61,18
2048,2657,Hamilton,18050,4831952,Y,Y,2937,2977,3095,3025,98,9
2049,2658,Los Fresnos,25450,4844116,Y,N,2473,4512,5542,7826,31,21
2050,2659,Roma,36450,4863020,Y,N,8059,9617,9765,11476,214,21
2051,2660,Texas City,42300,4872392,Y,N,40822,41521,45099,51593,85,12
2052,2661,Dickinson,11800,4820344,Y,N,9497,17093,18680,21216,85,12
2053,267,Midcity,,0,N,N,,,,,139,1
2054,2662,Liberty,,4842580,N,N,,,8397,9506,152,5
2055,2663,Jersey Village,21050,4837612,Y,N,4826,6880,7620,7767,102,12
2056,2664,Hillcrest Village,19230,4833980,Y,N,,722,730,706,20,12
2057,2665,Garden Ridge,15770,4828248,Y,N,1450,1882,3259,4266,46,15
2058,2666,Bulverde,6450,4811224,Y,N,,3761,4630,5509,46,15
2059,2667,Dilley,11850,4820428,Y,N,2632,3674,3894,4527,83,15
2060,2668,Emory,13550,4824216,Y,Y,963,1021,1239,1367,190,1
2061,2669,Troup,43250,4873724,Y,N,1659,1949,1869,2064,212,10
2062,2670,Arp,1800,4804156,Y,N,812,901,970,1046,212,10
2063,2671,Overton,31450,4854432,Y,N,2105,2350,2554,2503,201,10
2064,268,Belk,,4807288,N,N,,,,,139,1
2065,2672,Castle Hills,7500,4813276,Y,N,4198,4202,4116,4448,15,15
2066,2673,Fair Oaks Ranch,14100,4825168,Y,N,1860,4695,5986,10345,15,15
2067,2674,Florence,14600,4826136,Y,N,829,1054,1136,1304,246,14
2068,2675,Dawson,11000,4819420,Y,N,766,852,807,798,175,18
2069,2676,La Vernia,24040,4841764,Y,N,639,931,1034,1449,247,15
2070,2677,Stockdale,40900,4870376,Y,N,1268,1398,1442,1672,247,15
2071,2678,Olmos Park,31100,4853988,Y,N,2161,2343,2237,2461,15,15
2072,2679,Alamo Heights,400,4801600,Y,N,6502,7319,7031,8668,15,15
2073,2680,Terrell Hills,42200,4872296,Y,N,4592,5019,4878,5451,15,15
2074,2681,Kirby,22400,4839448,Y,N,8326,8673,8000,8719,15,15
2075,269,Powderly,,4859156,N,N,,,1178,,139,1
2076,2682,University Park,43580,4874492,Y,N,22259,23324,23068,24885,57,18
2077,2683,Cockrell Hill,8950,4815796,Y,N,3746,4443,4193,4088,57,18
2078,2684,Madisonville,26300,4845996,Y,Y,3569,4159,4396,4782,154,17
2079,2685,Ross,36680,4863380,Y,N,188,228,283,272,161,9
2080,2686,Marlin,26800,4846740,Y,Y,6386,6628,5967,5551,74,9
2081,2687,Kurten,22830,4839940,Y,N,,250,398,410,21,17
2082,2688,Highland Village,19150,4833848,Y,N,7027,12173,15056,16885,61,18
2083,2689,Hideaway,18960,4833578,Y,N,,3500,3083,3208,212,10
2084,2690,Nash,29550,4850352,Y,N,2162,2169,2960,3781,19,19
2085,2691,San Leanna,37870,4865552,Y,N,325,384,497,507,227,14
2086,270,Direct,,4820524,N,N,,,,,139,1
2087,2692,Rollingwood,36400,4863008,Y,N,1388,1403,1412,1571,227,14
2088,2693,Sunset Valley,41450,4871324,Y,N,,365,749,662,227,14
2089,2694,Leon Valley,24400,4842388,Y,N,9581,9239,10151,12301,15,15
2090,2695,Balcones Heights,2550,4805384,Y,N,3022,3016,2941,3117,15,15
2091,2696,Kenedy,21950,4838860,Y,N,3763,3487,3296,3388,129,16
2092,2697,Everman,13950,4824912,Y,N,5672,5836,6108,6127,220,2
2093,2698,Queen City,34400,4860080,Y,N,1748,1613,1476,1414,34,19
2094,2699,Navasota,29650,4850472,Y,N,6296,6789,7049,8374,94,17
2095,2700,Lampasas,23800,4841188,Y,Y,6382,6786,6681,8119,141,23
2096,2701,Tolar,42850,4873268,Y,N,523,504,681,1041,112,2
2097,28,Loves Lookout,,0,N,N,,,,,37,10
2098,271,East Direct,,4822024,N,N,,,,,139,1
2099,2702,Whitehouse,45750,4878388,Y,N,4032,5346,7660,9108,212,10
2100,2703,Kempner,21910,4838800,Y,N,,1004,1089,1160,141,23
2101,2704,Covington,10030,4817372,Y,N,238,282,269,283,110,9
2102,2705,Blum,4800,4809004,Y,N,358,399,444,476,110,9
2103,2706,Gholson,16070,4829408,Y,N,692,922,1061,1127,161,9
2104,2707,Crawford,10150,4817564,Y,N,631,705,717,870,161,9
2105,2708,Valley Mills,43700,4874732,Y,N,1085,1123,1203,1171,18,9
2106,2709,Hico,18900,4833548,Y,N,1342,1341,1379,1437,98,9
2107,2710,Alice,550,4801852,Y,Y,19788,19010,19104,18591,126,16
2108,2711,Bruceville-Eddy,6070,4810828,Y,N,1075,1490,1475,1704,161,9
2109,272,Novice,,4852680,N,N,,,139,126,139,1
2110,2712,Silverton,39400,4867904,Y,Y,779,771,731,660,23,25
2111,2713,New Chapel Hill,29960,4850876,Y,N,439,553,594,667,212,10
2112,2714,Helotes,18630,4833146,Y,N,1535,4285,7341,10277,15,15
2113,2715,Morgan's Point Resort,28860,4849392,Y,N,1766,2989,4170,4785,14,9
2114,2716,Troy,43270,4873748,Y,N,1395,1378,1645,2191,14,9
2115,2717,Universal City,43560,4874408,Y,N,13057,14849,18530,21007,15,15
2116,2718,Ivanhoe,20720,4837108,N,N,,,887,1438,75,1
2117,3172,Portland,33450,4858904,Y,N,12224,14827,15099,17768,205,16
2118,3173,Austwell,2150,4805036,Y,N,189,192,147,144,196,16
2119,3174,Liberty Hill,24610,4842664,Y,N,,1409,967,3549,246,14
2120,3176,Albany,500,4801648,Y,Y,1962,1921,2034,1958,209,8
2121,3177,Megargel,27400,4847460,Y,N,244,248,203,189,5,3
2122,3178,McCamey,26000,4845432,Y,N,2493,1805,1887,2036,231,6
2123,3179,Lindsay,24750,4842868,Y,N,610,788,1018,1159,49,3
2124,3180,South Padre Island,40110,4869140,Y,N,1677,2422,2816,2752,31,21
2125,3181,Karnes City,21550,4838452,Y,Y,2916,3457,3042,3406,129,16
2126,319,Weaver,,4876888,N,N,,,,,113,1
2127,3182,Brownsville,5950,4810768,Y,Y,98962,139722,175023,183428,31,21
2128,3183,Forest Hill,,4826556,N,N,,,12355,12943,250,10
2129,3184,River Oaks,35750,4862384,Y,N,6580,6985,7427,7539,220,2
2130,3185,Willow Park,46120,4879492,Y,N,2328,2849,3982,5994,184,2
2131,3186,Maypearl,27300,4847268,Y,N,781,746,934,1046,71,18
2132,3187,Pecan Hill,32320,4856485,Y,N,564,672,626,714,71,18
2133,3188,Ferris,14500,4825752,Y,N,2212,2175,2436,3069,71,18
2134,3189,Palmview,31740,4854804,Y,N,1818,4107,5460,5839,109,21
2135,3190,Devine,11650,4820152,Y,N,3928,4140,4350,4938,163,15
2136,3191,Natalia,29570,4850400,Y,N,1216,1663,1431,1622,163,15
2137,320,Pine Forest,,4857512,N,N,,,487,516,113,1
2138,3192,Lytle,25900,4845288,Y,N,2255,2383,2492,3061,7,15
2139,3193,La Coste,22880,4840108,Y,N,1021,1255,1119,1263,163,15
2140,3194,Somerset,39720,4868708,Y,N,1144,1550,1631,1983,15,15
2141,3195,Castroville,7550,4813312,Y,N,2159,2664,2680,3199,163,15
2142,3197,Onalaska,31270,4854048,Y,N,728,1174,1764,3167,187,11
2143,3198,Burnet,6650,4811464,Y,Y,3423,4735,5987,6539,27,14
2144,3199,Port Isabel,33400,4858892,Y,N,4467,4865,5006,6226,31,21
2145,3200,Hebron,18510,4833020,Y,N,1128,874,415,212,61,18
2146,3201,The Colony,42420,4872530,Y,N,22113,26531,36328,45498,61,18
2147,33,New Hope,,4851024,N,N,,,614,641,37,10
2148,321,Brashear,,4810048,N,N,,,,,113,1
2149,3202,Sunnyvale,41300,4871156,Y,N,2228,2693,5130,7066,57,18
2150,3203,Plano,33100,4858016,Y,N,128713,222030,259841,291296,43,18
2151,3204,Village of The Hills,44080,4872578,Y,N,,1492,2472,2456,227,14
2152,3205,Bee Cave,3330,4807156,Y,N,241,656,3925,6983,227,14
2153,3206,Willis,46100,4879408,Y,N,2764,3985,5662,7122,170,12
2154,3207,Tye,43450,4874132,Y,N,1088,1158,1242,1341,221,8
2155,3208,Keller,21750,4838632,Y,N,13683,27345,39627,46939,220,2
2156,3209,Sugar Land,41150,4870808,Y,N,24529,63328,78817,117875,80,12
2157,2908,Colorado City,9200,4816120,Y,Y,4749,4281,4146,3875,168,8
2158,2909,Big Spring,4150,4808236,Y,Y,23093,25233,27282,28077,115,8
2159,2910,Kingsville,22350,4839352,Y,Y,25276,25575,26213,24989,137,16
2160,2911,Palmhurst,31720,4854780,Y,N,326,4872,2607,2719,109,21
2161,292,Lodwick,,4843300,N,N,,,,,155,19
2162,2912,Mathis,27200,4847040,Y,N,5423,5034,4942,4671,205,16
2163,2913,Andrews,1150,4803216,Y,Y,10678,9652,11088,14331,2,6
2164,2914,Daingerfield,10700,4818464,Y,Y,2572,2517,2560,2393,172,19
2165,2915,DeKalb,11200,4819648,Y,N,,1769,1699,1611,19,19
2166,2916,Maud,27250,4847088,Y,N,1049,1028,1056,1063,19,19
2167,2917,White Oak,45800,4878436,Y,N,5136,5624,6469,6283,93,10
2168,2918,Diboll,11680,4820308,Y,N,4341,5470,4776,5123,3,11
2169,2919,Heath,18470,4832984,Y,N,2108,4149,6921,9718,199,18
2170,2920,Clear Lake Shores,8550,4815328,Y,N,1096,1205,1063,1209,85,12
2171,2921,Angleton,1200,4803264,Y,Y,17140,18130,18862,19521,20,12
2172,293,Jackson,,4837180,N,N,,,,,155,19
2173,2922,Fairfield,14050,4825104,Y,Y,3234,3094,2951,2874,82,17
2174,2923,Streetman,41050,4870604,Y,N,260,203,247,247,82,17
2175,2924,Anderson,1140,4803192,Y,Y,,257,222,248,94,17
2176,2925,Buckholts,6180,4811020,Y,N,335,387,515,518,166,17
